"word","mean_percentile","n_sources","sources","mean_raw_concreteness","gloss_english","tier","selected"
"escasso",0.150298141003157,1,"Soares2017_MinhoWordPool",3.2,"meagre","extended",FALSE
"exclusão",0.150298141003157,1,"Soares2017_MinhoWordPool",3.2,"exclusion","extended",FALSE
"facilidade",0.150298141003157,1,"Soares2017_MinhoWordPool",3.2,"ease","extended",FALSE
"incentivo",0.150298141003157,1,"Soares2017_MinhoWordPool",3.2,"incentive","extended",FALSE
"melhoria",0.150298141003157,1,"Soares2017_MinhoWordPool",3.2,"improvement","extended",FALSE
"objectivo",0.150298141003157,1,"Soares2017_MinhoWordPool",3.2,"objective","extended",FALSE
"romance",0.150298141003157,1,"Soares2017_MinhoWordPool",3.2,"romance","extended",FALSE
"rotina",0.150298141003157,1,"Soares2017_MinhoWordPool",3.2,"routine","extended",FALSE
"triunfo",0.150298141003157,1,"Soares2017_MinhoWordPool",3.2,"triumph","extended",FALSE
"apelo",0.146264468607506,1,"Soares2017_MinhoWordPool",3.19,"appeal","extended",FALSE
"comum",0.146264468607506,1,"Soares2017_MinhoWordPool",3.19,"common","extended",FALSE
"concentração",0.146264468607506,1,"Soares2017_MinhoWordPool",3.19,"concentration","extended",FALSE
"confusão",0.146264468607506,1,"Soares2017_MinhoWordPool",3.19,"confusion","extended",FALSE
"ensinamento",0.146264468607506,1,"Soares2017_MinhoWordPool",3.19,"teaching","extended",FALSE
"favorito",0.146264468607506,1,"Soares2017_MinhoWordPool",3.19,"favourite","extended",FALSE
"feitiço",0.146264468607506,1,"Soares2017_MinhoWordPool",3.19,"spell","extended",FALSE
"ficção",0.146264468607506,1,"Soares2017_MinhoWordPool",3.19,"fiction","extended",FALSE
"intensidade",0.146264468607506,1,"Soares2017_MinhoWordPool",3.19,"intensity","extended",FALSE
"nomeação",0.146264468607506,1,"Soares2017_MinhoWordPool",3.19,"nomination","extended",FALSE
"prioridade",0.146264468607506,1,"Soares2017_MinhoWordPool",3.19,"priority","extended",FALSE
"renovação",0.146264468607506,1,"Soares2017_MinhoWordPool",3.19,"renewal","extended",FALSE
"adiamento",0.143107681515258,1,"Soares2017_MinhoWordPool",3.18,"postponement","extended",FALSE
"perfeição",0.143107681515258,1,"Soares2017_MinhoWordPool",3.18,"perfection","extended",FALSE
"reacção",0.143107681515258,1,"Soares2017_MinhoWordPool",3.18,"reaction","extended",FALSE
"sintoma",0.143107681515258,1,"Soares2017_MinhoWordPool",3.18,"symptom","extended",FALSE
"tributo",0.143107681515258,1,"Soares2017_MinhoWordPool",3.18,"tribute","extended",FALSE
"balanço",0.14012627148369,1,"Soares2017_MinhoWordPool",3.17,"swing","extended",FALSE
"cansativo",0.14012627148369,1,"Soares2017_MinhoWordPool",3.17,"tiring","extended",FALSE
"contexto",0.14012627148369,1,"Soares2017_MinhoWordPool",3.17,"context","extended",FALSE
"cortesia",0.14012627148369,1,"Soares2017_MinhoWordPool",3.17,"politeness","extended",FALSE
"esquisito",0.14012627148369,1,"Soares2017_MinhoWordPool",3.17,"weird","extended",FALSE
